floor,fee,management_fee,deposit,gratuity,madori,menseki,years_built,floors,walking_time_from_jr_akabane,sold
8,6.2,5000.0,6.2,7.5,11,18.32,35.0,3,10.0,0
8,5.6,7000.0,7.3,7.5,1,19.872,16.0,3,13.0,0
9,5.6,7000.0,7.3,7.5,1,19.872,16.0,3,13.0,0
9,5.7,7000.0,7.3,7.5,1,19.872,16.0,3,13.0,0
8,5.7,7000.0,7.3,5.7,1,19.872,16.0,3,13.0,0
8,5.95,3500.0,7.3,7.5,11,11.222,3.0,2,13.0,0
8,6.4,5000.0,6.4,6.4,11,23.532,42.0,3,16.0,0
9,5.7,7000.0,7.3,7.5,1,20.812,16.0,3,13.0,0
8,5.9,5000.0,7.3,5.9,1,19.872,18.0,2,13.0,0
1,6.3,1500.0,7.3,7.5,1,21.492,43.0,2,8.0,0
1,6.3,1500.0,7.3,7.5,1,19.832,43.0,2,8.0,0
1,6.05,4000.0,7.3,6.05,11,10.22,6.0,2,9.0,0
8,6.15,4000.0,7.3,6.15,11,11.142,6.0,2,9.0,0
8,5.8,7000.0,7.3,5.8,1,26.082,15.0,3,13.0,0
